data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7079767,484,MEX17986,17986,9-May-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Mexico),,3,Civilians (Mexico),,7,37,Central America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,1,El Sol de Acapulco,Subnational,"Around 9 May 2020 (as reported), in Acapulco, Guerrero, a man was found dead in Colonia Libertad. The body presented firearm injuries and a threatening message was left by the perpetrators accusing him of being a thieve. 1 fatality.",1,1589232621,MEX
7083101,862,VEN4272,4272,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Vargas,El Junquito,,El Junquito,10.4623,-67.0828,1,Caraota Digital,National,"On 9 May 2020, in a three day protest in El Junquito, Aragua state, residents protested due to the lack of potable water in the area. Protesters informed that they have not received water in more than three months. This was the third day of protests. [size=no report]",0,1589241870,VEN
7083616,760,SYR78179,78179,9-May-20,2020,1,Violence against civilians,Attack,Military Forces of Syria (2000-) Air Force Intelligence Directorate,,1,Civilians (Syria),,7,17,Middle East,Syria,Dar'a,Dar'a,Kherbet Ghazala,Eastern Ghariyeh,32.6782,36.2581,1,SOHR,Other,"On 9 May 2020, members of the regime's air force intelligence manning a checkpoint in Eastern Ghariyeh in Dar'a opened fire at a man for physically assaulting one of their members. Neither fatalities nor injuries were reported.",0,1589243119,SYR
7083619,760,SYR78147,78147,9-May-20,2020,1,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,Opposition Rebels (Syria),Islamist Militia (Syria),2,12,Middle East,Syria,Idleb,Al Ma'ra,Kafr Nobol,Ftireh,35.6097,36.4853,2,SOHR,Other,"On 9 May 2020, clashes took place between regime and pro-regime militia forces against opposition and Islamist factions on Ftireh front in Idleb, amid regime shelling on the area. Neither fatalities nor injuries were reported.",0,1589243119,SYR
7085667,586,PAK57339,57339,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers protested in Hyderabad city (Hyderabad, Sindh), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7083108,76,BRA14470,14470,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Brazil),,6,,,0,60,South America,Brazil,Distrito Federal,Brasilia,,Brasilia,-15.7797,-47.9297,1,Correio Braziliense,Subnational,"On 9 May 2020, in Brasilia, Distrito Federal, about 10000 people did a motorcade in support of President Jair Bolsonaro (no party) and to protest against governors, the press, and the Supreme Court of Justice. A group of about 100 people gathered around the National Museum. [size=about 10000]",0,1589241870,BRA
7085668,586,PAK57340,57340,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Sukkur,Sukkur,Sukkur,27.7051,68.8573,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers protested in Sukkur city (Sukkur, Sindh), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7083365,862,VEN4270,4270,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Trujillo,San Rafael de Carvajal,,Carvajal,9.3067,-70.5904,1,La Patilla,National,"On 9 May 2020, in Carvajal, Trujillo state, residents from the El Filo sector went to the streets to protest. The motive of the protest was to demand the distribution of potable water in the community. Protesters informed that they have not received water in more than 20 days. [size=no report]",0,1589241873,VEN
7085669,586,PAK57341,57341,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Jacobabad,Jacobabad,Jacobabad,28.2834,68.4387,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers held a protest outside geo office in Jacobabad city (Jacobabad, Sindh), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7083367,862,VEN4273,4273,9-May-20,2020,1,Protests,Protest with intervention,Protesters (Venezuela),Prisoners (Venezuela),6,Police Forces of Venezuela (1999-) Prison Guards,,1,16,South America,Venezuela,Merida,Sucre,,Lagunillas,8.5045,-71.3894,1,La Patilla,National,"On 9 May 2020, in San Juan, Lagunillas, Merida state, prison guards threw tear gas toward prisoners who were protesting. The motive of the protest was to demand food. Prison guards do not distribute food and relatives cannot send food since the start of the quarantine implemented to stop the spread of the coronavirus. No injuries reported. [size=no report]",0,1589241873,VEN
7083368,862,VEN4271,4271,9-May-20,2020,1,Riots,Mob violence,Rioters (Venezuela),,5,Rioters (Venezuela),,5,55,South America,Venezuela,Monagas,Maturin,,El Furrial,9.688,-63.4421,1,La Patilla,National,"On 9 May 2020, in El Furrial, Maturin municipality, Monagas state, a group of people clashed due to the lack of food. Several stored were looted. No injuries reported. [size=no report]",0,1589241873,VEN
7081065,466,MLI3808,3808,9-May-20,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Sokoura,Tieba,13.4931,-3.6292,1,Koro Kibaru,New media,"On 9 May 2020, suspected Fulani militiamen attacked the Dogon village of Tieba (Bankass, Mopti). Outcome not reported and casualties unknown.",0,1589234730,MLI
7081322,706,SOM31066,31066,9-May-20,2020,1,Battles,Armed clash,Islamic State (Somalia),,2,Military Forces of Somalia (2017-) Puntland Security Force,,1,12,Eastern Africa,Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,1,VOA,International,"On 9 May 2020, Islamic state militants attacked a Puntland security forces post at the main market area in Bossaso town (Bossaso, Bari). PSF captured the vehicle used by the IS militants along with some UVIEDs, weapons and ammunition,. Two were killed, one from each side, and two others injured.",2,1589234731,SOM
7083114,68,BOL773,773,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Bolivia),Health Workers (Bolivia),6,,,0,60,South America,Bolivia,Chuquisaca,Oropeza,Sucre,Sucre,-19.0333,-65.2627,1,Correo del Sur,National,"On 9 May 2020, in Sucre, Chuquisaca, health workers of the San Pedro Claver hospital staged a demonstration to demand sanitary supplies, more medical personnel, and to reject the resignation of the hospital director. This happened during the lockdown measure were implemented to stop coronavirus from spreading. [size=no report]",0,1589241871,BOL
7085674,586,PAK57346,57346,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Gujrat,Gujrat,Gujrat,32.5728,74.0789,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers held a protest in Gujrat city (Gujrat, Punjab), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7083627,760,SYR78160,78160,9-May-20,2020,1,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,Opposition Rebels (Syria),Islamist Militia (Syria),2,12,Middle East,Syria,Idleb,Idleb,Saraqab,Saraqab,35.8611,36.8061,2,SOHR,Other,"On 9 May 2020, clashes took place between regime and pro-regime militia forces against opposition and Islamist factions on Saraqab front in Idleb, amid regime shelling on the area. During the clashes on Maaret Alia and Saraqab fronts, fatalities from both sides were reported. Unknown fatalities coded as 10 and split between the two events with 5 coded to each.",5,1589243119,SYR
7078508,4,AFG45509,45509,9-May-20,2020,1,Riots,Violent demonstration,Rioters (Afghanistan),Civilians (Afghanistan); Journalists (Afghanistan),5,Police Forces of Afghanistan (2014-),,1,15,Caucasus and Central Asia,Afghanistan,Ghor,Chaghcharan,,Chaghcharan,34.5195,65.2509,1,1TV (Afghanistan); Twitter; Voice of Jihad; AFP; Xinhua; Khaama Press; Reuters; Liveuamap; AP,Local partner-New media,"On 9 May 2020, at least 4 people (including 1 journalist who was reporting) as well as 2 policemen were killed and 19 (10 policemen and 9 civilians) were wounded, when a demonstration over food distribution, as part of the government's support amid the coronavirus pandemic, turned violent outside the governor's office in Chaghcharan (Feroz Koh) city, Ghor. The Ministry of Interior Affairs spokesman said some demonstrators opened fire first. [size= approximately 400]",6,1589217690,AFG
7078509,4,AFG45517,45517,9-May-20,2020,1,Battles,Armed clash,Taliban,,2,Military Forces of Afghanistan (2014-),,1,12,Caucasus and Central Asia,Afghanistan,Balkh,Charbolak,,Sabzi Kar,36.7731,66.6938,1,Afghan Ministry of Defense; Khaama Press,Other-National,"On 9 May 2020, 2 Taliban militants were killed and 1 was wounded when Afghan forces repulsed their attack on a convoy in the Sabzi Kar village of Charbolak district, Balkh.",2,1589217690,AFG
7083630,760,SYR78221,78221,9-May-20,2020,1,Strategic developments,Looting/property destruction,Operation Peace Spring,Opposition Rebels (Syria); Military Forces of Turkey (2016-),2,Civilians (Syria),,7,27,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,2,SOHR,Other,"Looting: On 9 May 2020, opposition rebels under OPS looted civilians' wheat and barley crops in Nadas in rural Ras al Ain in al-Hasakeh.",0,1589243119,SYR
7083631,760,SYR78222,78222,9-May-20,2020,1,Strategic developments,Looting/property destruction,Operation Peace Spring,Opposition Rebels (Syria); Military Forces of Turkey (2016-),2,Civilians (Syria),,7,27,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,2,SOHR,Other,"Looting: On 9 May 2020, opposition rebels under OPS looted civilians' wheat and barley crops in Tall Sakhr in rural Ras al Ain in al-Hasakeh.",0,1589243119,SYR
7085683,586,PAK57342,57342,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Lahore,Lahore,Lahore,31.5497,74.3436,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers protested in Lahore city (Lahore, Punjab), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7085684,586,PAK57343,57343,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Shaheed Benazirabad,Nawabshah,Nawabshah,26.2483,68.4095,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers held a protest outside geo office in Nawabshah city (Nawabshah, Punjab), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7085685,586,PAK57344,57344,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Bahawalpur,Bahawalpur,Bahawalpur,29.3565,71.6841,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers held a protest outside geo office in Bahawalpur city (Bahawalpur, Punjab), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7085686,586,PAK57345,57345,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Sialkot,Sialkot,Sialkot,32.4926,74.5313,1,News International (Pakistan),National,"On 9 May 2020, journalists and media workers held a protest in Sialkot city (Sialkot, Punjab), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7079800,484,MEX17989,17989,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Mexico),Labour Group (Mexico),6,,,0,60,Central America,Mexico,Tamaulipas,El Mante,,Ciudad Mante,22.744,-98.9717,1,Hoy Tamaulipas,Subnational,"On 9 May 2020, in Ciudad Mante, Tamaulipas, hundreds of musicians protested complaining about the denial of the authorities of giving them permits to work during mothers' day celebrations. [size=hundreds]",0,1589232621,MEX
7085688,586,PAK57347,57347,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan); JI: Jamaat-e-Islami,6,,,0,60,Southern Asia,Pakistan,Sindh,Karachi City,Karachi East,Karachi,24.9056,67.0822,1,News International (Pakistan),National,"On 9 May 2020, journalists, media workers and political activists (JI) held a protest in Karachi city (Karachi City, Sindh), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
7081082,434,LBY9972,9972,9-May-20,2020,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,11,Northern Africa,Libya,Tripoli,Tripoli,,Salah Aldeen,32.8286,13.2141,1,Libya Observer,National,"On 9 May 2020, a clash between GNA and LNA forces, involving heavy artillery fire, was reported in Salah Aldeen (Tripoli). No casualties reported.",0,1589234730,LBY
7085434,356,IND74331,74331,9-May-20,2020,1,Riots,Violent demonstration,Rioters (India),Labour Group (India),5,Police Forces of India (2014-),,1,15,Southern Asia,India,Gujarat,Surat,Surat,Mora,21.1666,72.6804,1,Hindustan Times; Indian Express,National,"On 9 May 2020, police fired tear gas shells to disperse thousands of migrant workers, who had taken to the streets and pelted stones at Mora village (Surat, Gujarat), demanding that trains be arranged for return to their homes in Uttar Pradesh, Odisha, and Bihar during the coronavirus pandemic. 55 people were arrested and 50 detained. Two police officers sustained injuries. [size=thousands]",0,1589292775,IND
7085690,586,PAK57349,57349,9-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan); PML-N: Pakistan Muslim League-Nawaz,6,,,0,60,Southern Asia,Pakistan,Punjab,Multan,Multan City,Multan,30.1978,71.4697,1,News International (Pakistan),National,"On 9 May 2020, journalists, media workers and political activists (PML-N) protested in Multan city (Multan, Punjab), against illegal and unjust arrest of Jang/Geo Group Editor-in-Chief and demanded his release. He was arrested in connection with an accountability case, however his arrest is believed to be an attack on media freedom. [size=no report]",0,1589292776,PAK
